Cuisine,degree,comm
spanish,0.25166,2.40551496635e+42
spanish,0.0022075,1.19541682912e+38
spanish,0.11479,8.52766964542e+41
spanish,0.072848,4.35441746186e+41
spanish,0.0066225,2.33314706281e+39
spanish,0.013245,9.87750391531e+39
spanish,0.00883,6.736945090759999e+39
spanish,0.028698,5.88888087834e+40
spanish,0.0022075,6.58520317751e+38
spanish,0.11038,8.137728941329999e+41
spanish,0.033113,8.45229421854e+40
spanish,0.15673,1.25826047826e+42
spanish,0.011038,1.4151089896e+40
spanish,0.092715,6.46537008454e+41
spanish,0.62693,7.10269579691e+42
spanish,0.09713,6.985474395859999e+41
spanish,0.0022075,7.57587361728e+36
spanish,0.01766,1.28734242424e+40
spanish,0.22517,2.63570028291e+42
spanish,0.030905,7.70445393364e+40
spanish,0.004415,2.00959930702e+39
spanish,0.013245,1.66553301492e+40
spanish,0.38411,4.48333273215e+42
spanish,0.041943,1.14641246881e+41
spanish,0.12141,8.84336162637e+41
spanish,0.11258,8.656254247759999e+41
spanish,0.0022075,1.40481240072e+37
spanish,0.13466,8.57618629487e+41
spanish,0.0022075,6.72994555986e+38
spanish,0.046358,1.83498033623e+41
spanish,0.10155,6.73061631709e+41
spanish,0.0066225,2.81159607996e+39
spanish,0.083885,5.0929680405e+41
spanish,0.10596,6.31510357804e+41
spanish,0.15453,1.2958089237e+42
spanish,0.19426,2.18486408372e+42
spanish,0.022075,4.72842243899e+40
spanish,0.024283,6.1593700775e+40
spanish,0.090508,4.74018123439e+41
spanish,0.35099,3.47595611057e+42
spanish,0.01766,2.0624918927e+40
spanish,0.004415,2.3476269669e+39
spanish,0.03532,4.07362390864e+40
spanish,0.01766,1.24261302346e+40
spanish,0.0022075,3.88920203955e+36
spanish,0.31567,3.58047021348e+42
spanish,0.039735,1.59030687098e+41
spanish,0.011038,7.87814526978e+39
spanish,0.35541,4.52774879597e+42
spanish,0.05298,2.80088596823e+41
spanish,0.10596,8.09059803978e+41
spanish,0.5011,6.33571364734e+42
spanish,0.50331,6.27561890493e+42
spanish,0.059603,3.07571843762e+41
spanish,0.013245,1.14630195554e+40
spanish,0.16336,1.3893050899e+42
spanish,0.004415,1.06279479746e+39
spanish,0.11258,9.55116164089e+41
spanish,0.21634,2.30545788375e+42
spanish,0.32671,4.12187834849e+42
spanish,0.004415,1.06279479746e+39
spanish,0.07947,4.30895984106e+41
spanish,0.30905,3.7279600272e+42
spanish,0.068433,3.50014087299e+41
spanish,0.07064,4.39363245703e+41
spanish,0.086093,4.69640679377e+41
spanish,0.037528,1.36992484615e+41
spanish,0.057395,1.48262048263e+41
spanish,0.013245,1.63016837197e+40
spanish,0.16777,1.61199304781e+42
spanish,0.030905,2.96208204819e+40
spanish,0.039735,1.12982193011e+41
spanish,0.015453,2.06729587856e+40
spanish,0.057395,2.86979580497e+41
spanish,0.07947,4.79218579052e+41
spanish,0.01766,2.90247554364e+40
spanish,0.46799,5.68661429305e+42
spanish,0.030905,9.147293876819999e+40
spanish,0.21413,2.27087891222e+42
spanish,0.58057,6.94001473304e+42
spanish,0.037528,1.18952977451e+41
spanish,0.11258,7.662251475780001e+41
spanish,0.0883,5.49059300738e+41
spanish,0.04415,1.87421744825e+41
spanish,0.004415,4.03244779858e+38
spanish,0.21192,2.07965195924e+42
spanish,0.01766,2.43115676463e+40
spanish,0.033113,8.02346549443e+40
spanish,0.0022075,8.118240674e+37
spanish,0.0022075,1.7412603928e+38
spanish,0.19426,2.26667591569e+42
spanish,0.10155,5.03387995445e+41
spanish,0.037528,1.21965290097e+41
spanish,0.44592,5.69988024294e+42
spanish,0.011038,1.22776531498e+39
spanish,0.033113,9.22583767722e+40
spanish,0.18543,1.26162715763e+42
spanish,0.28918,3.57201710779e+42
spanish,0.0022075,5.98005806887e+38
spanish,0.03532,1.02081920604e+41
spanish,0.013245,1.75996938615e+40
spanish,0.02649,7.49746790998e+40
spanish,0.17219,1.83356497626e+42
spanish,0.011038,4.33195222887e+39
spanish,0.004415,1.5987951513e+39
spanish,0.10817,6.24465232031e+41
spanish,0.028698,8.4971558821e+40
spanish,0.0022075,8.059888313e+36
spanish,0.081678,1.68889107737e+41
spanish,0.057395,2.52766589003e+41
spanish,0.33996,4.26960340083e+42
spanish,0.39735,4.98029268216e+42
spanish,0.0022075,1.24188244884e+38
spanish,0.0066225,3.8028918261e+39
spanish,0.18102,1.60626745577e+42
spanish,0.11479,8.30697117362e+41
spanish,0.094923,5.08615222489e+41
spanish,0.0022075,3.15741973045e+38
spanish,0.32892,3.82947190563e+42
spanish,0.00883,3.38188779661e+39
spanish,0.077263,4.23077434976e+41
spanish,0.011038,1.23634331945e+40
spanish,0.013245,1.98654889831e+40
spanish,0.064018,2.94528253801e+41
spanish,0.46358,5.66169223952e+42
spanish,0.0066225,4.15034758311e+38
spanish,0.057395,2.66797366677e+41
spanish,0.09713,5.69329191875e+41
spanish,0.29801,3.33229914701e+42
spanish,0.0022075,3.82281572836e+38
spanish,0.47461,6.12640641888e+42
spanish,0.077263,5.05626903513e+41
spanish,0.013245,1.68594770863e+40
spanish,0.004415,2.7632219698e+39
spanish,0.42605,5.4427926843e+42
spanish,0.04415,1.32073886308e+41
spanish,0.019868,5.78584051814e+39
spanish,0.004415,2.01920310579e+39
spanish,0.066225,3.88666875447e+41
spanish,0.13245,9.810583383519999e+41
spanish,0.013245,1.46487599123e+40
spanish,0.068433,3.37510795298e+41
spanish,0.030905,3.742944729e+40
spanish,0.004415,2.14054977383e+39
spanish,0.21854,2.19934328001e+42
spanish,0.234,2.58754653953e+42
spanish,0.3532,4.23344278628e+42
spanish,0.20088,2.08156584914e+42
spanish,0.086093,4.44022083978e+41
spanish,0.041943,1.61120231825e+41
spanish,0.055188,2.57152347253e+41
spanish,0.22517,1.31066635996e+42
spanish,0.33554,4.06671201468e+42
spanish,0.0022075,3.39256675274e+38
spanish,0.00883,5.85261070961e+39
spanish,0.0066225,2.78251297198e+39
spanish,0.36203,4.53781561684e+42
spanish,0.01766,3.88582312371e+40
spanish,0.022075,4.08388162624e+40
spanish,0.024283,6.82722043273e+40
spanish,0.004415,5.12878720576e+38
spanish,0.004415,2.19829843477e+39
spanish,0.14128,1.10499692783e+42
spanish,0.00883,6.64784163914e+39
spanish,0.022075,3.74373612236e+40
spanish,0.064018,3.65787496918e+41
spanish,0.10596,7.642031895270001e+41
spanish,0.26711,3.0835714165e+42
spanish,0.055188,2.65127369141e+41
spanish,0.17439,1.18768170657e+42
spanish,0.0022075,6.72994555986e+38
spanish,0.004415,5.09112245087e+38
spanish,0.024283,2.99033190843e+40
spanish,0.013245,1.07813620908e+40
spanish,0.0022075,3.86955908058e+36
spanish,0.00883,2.19114119794e+39
spanish,0.17219,1.66664955817e+42
spanish,0.004415,1.93721055486e+39
spanish,0.00883,5.68396414387e+39
spanish,0.039735,9.66675492026e+40
spanish,0.015453,2.57397405411e+40
spanish,0.019868,4.39123360892e+40
spanish,0.0066225,2.18559232066e+39
spanish,0.0022075,6.72994555986e+38
spanish,0.00883,9.44222331076e+39
spanish,0.013245,1.48816020642e+40
spanish,0.11921,1.01485481882e+42
spanish,0.037528,1.24840414146e+41
spanish,0.037528,1.08330499747e+41
spanish,0.046358,1.88097960811e+41
spanish,0.59603,7.07820777824e+42
spanish,0.10155,5.25036888905e+41
spanish,0.046358,1.38613981888e+41
spanish,0.0022075,3.82281572836e+38
spanish,0.037528,1.17161731504e+41
spanish,0.16115,1.69989866758e+42
spanish,0.0066225,5.33264169108e+39
spanish,0.00883,8.316121966069999e+39
spanish,0.0022075,4.81923041074e+37
spanish,0.0022075,1.24188244884e+38
spanish,0.0022075,3.19798192569e+37
spanish,0.0022075,1.1633320596e+35
spanish,0.22296,2.69822765352e+42
spanish,0.011038,1.58146217917e+40
spanish,0.086093,5.79427001252e+41
spanish,0.030905,5.93109279529e+40
spanish,0.059603,2.66653157064e+41
spanish,0.234,2.26754383433e+42
spanish,0.0022075,3.16125277957e+38
spanish,0.12583,1.19915034461e+42
spanish,0.0066225,2.49173159105e+39
spanish,0.0022075,3.39256675274e+38
spanish,0.05298,2.4648722681e+41
spanish,0.033113,8.50629984078e+40
spanish,0.00883,8.41360864346e+39
spanish,0.49669,6.27753757211e+42
spanish,0.048565,1.03031880962e+41
spanish,0.21192,1.96287548796e+42
spanish,0.11258,8.97760360736e+41
spanish,0.0066225,4.78652845644e+39
spanish,0.00883,2.20564203383e+39
spanish,0.015453,2.51961137028e+40
spanish,0.030905,8.762767991909999e+40
spanish,0.02649,5.31232575708e+40
spanish,0.20971,2.25938600788e+42
spanish,0.31126,3.84610936163e+42
spanish,0.10375,8.71008721533e+41
spanish,0.059603,2.9460806122e+41
spanish,0.064018,3.30887980474e+41
spanish,0.0022075,4.81923041074e+37
spanish,0.33333,4.07193272133e+42
spanish,0.011038,1.14279906355e+40
spanish,0.06181,2.25128249661e+41
spanish,0.10817,7.78163150079e+41
spanish,0.15232,1.4500601517e+42
spanish,0.0066225,2.81471287234e+39
spanish,0.094923,7.34849660003e+41
spanish,0.068433,3.96905694512e+41
spanish,0.037528,1.01082937903e+41
spanish,0.12362,9.27535888133e+41
spanish,0.24503,2.58760849208e+42
spanish,0.04415,1.23672315351e+41
spanish,0.0022075,7.11234399654e+38
spanish,0.18985,1.81093186617e+42
spanish,0.0022075,3.39256675274e+38
spanish,0.011038,8.87236398278e+39
spanish,0.20088,1.90858596958e+42
spanish,0.099338,6.933275406e+41
spanish,0.0066225,7.5131682292e+38
spanish,0.068433,2.48183183229e+41
spanish,0.17881,1.8525383379e+42
spanish,0.0066225,3.73755792393e+39
spanish,0.02649,6.79969975798e+40
spanish,0.092715,6.04149430958e+41
spanish,0.15011,1.3995070042e+42
spanish,0.0022075,5.19414443188e+38
spanish,0.06181,3.2953645954e+41
spanish,0.40839,4.69265981646e+42
spanish,0.42384,5.54197212102e+42
spanish,0.0066225,2.97481853508e+39
spanish,0.3532,4.26526291062e+42
spanish,0.04415,7.99547711357e+40
spanish,0.050773,2.22973373102e+41
spanish,0.0066225,3.71212217865e+39
spanish,0.075055,4.92053329121e+41
spanish,0.21413,2.25039506971e+42
spanish,0.024283,3.56537053367e+40
spanish,0.022075,3.76267438009e+40
spanish,0.039735,1.53776993816e+41
spanish,0.07947,4.76537987048e+41
spanish,0.11038,9.45355715797e+41
spanish,0.18322,1.75966408675e+42
spanish,0.57837,6.94993659528e+42
spanish,0.015453,1.59597682285e+40
spanish,0.0022075,1.40481240072e+37
spanish,0.13024,1.04008084008e+42
spanish,0.01766,3.96558345565e+40
spanish,0.033113,1.09220195995e+41
spanish,0.0022075,3.29353756116e+38
spanish,0.06181,3.54815878544e+41
spanish,0.004415,1.13819949544e+39
spanish,0.037528,8.32680490832e+40
spanish,0.14128,1.32964132661e+42
spanish,0.0066225,1.20934563927e+39
spanish,0.0066225,3.06214268763e+39
spanish,0.004415,2.60650691354e+39
spanish,0.041943,1.72719088851e+41
spanish,0.077263,4.12847188061e+41
spanish,0.004415,1.44179257935e+39
spanish,0.055188,2.16983270599e+41
spanish,0.0022075,7.11234399654e+38
spanish,0.092715,6.24289294263e+41
spanish,0.19647,1.83770325678e+42
spanish,0.02649,4.96372408238e+40
spanish,0.039735,7.07798031946e+40
spanish,0.25828,3.08569593275e+42
spanish,0.06181,3.24204290101e+41
spanish,0.05298,2.01969476105e+41
spanish,0.075055,1.68419955037e+41
spanish,0.11258,7.53682313014e+41
spanish,0.03532,1.03165067234e+41
spanish,0.019868,4.31825611831e+40
spanish,0.12804,8.59698187644e+41
spanish,0.16556,1.47442123736e+42
spanish,0.004415,1.06014418319e+39
spanish,0.039735,6.60298626155e+40
spanish,0.12583,8.92296019285e+41
spanish,0.028698,5.57144147715e+40
spanish,0.15011,1.2891535039e+42
spanish,0.03532,1.30678080753e+41
spanish,0.31347,3.59619225981e+42
spanish,0.16777,1.59428919663e+42
spanish,0.004415,1.62418957501e+39
spanish,0.0022075,3.14892203391e+38
spanish,0.050773,2.74003471645e+41
spanish,0.0022075,3.88920203955e+36
spanish,0.30464,3.87535168684e+42
spanish,0.68874,7.50627406434e+42
spanish,0.015453,1.79600985966e+40
spanish,0.15011,1.54178856449e+42
spanish,0.15453,1.46028438113e+42
spanish,0.16998,1.77588741927e+42
spanish,0.015453,2.28618245014e+40
spanish,0.02649,6.8531606288e+40
spanish,0.0066225,1.21987735575e+39
spanish,0.039735,7.9923771326e+40
spanish,0.29801,3.33634449651e+42
spanish,0.004415,2.65833360243e+39
spanish,0.004415,1.86992270417e+39
spanish,0.0022075,3.82281572836e+38
spanish,0.15673,1.35642661537e+42
spanish,0.0883,5.90848047571e+41
spanish,0.083885,5.85756050338e+41
spanish,0.01766,2.08265347547e+40
spanish,0.013245,1.09696933169e+40
spanish,0.041943,1.72760414785e+41
spanish,0.01766,2.00479927044e+40
spanish,0.055188,1.1744717515e+41
spanish,0.00883,1.08476022425e+40
spanish,0.048565,1.92985546051e+41
spanish,0.055188,2.0065028613e+41
spanish,0.12583,1.0784711087e+42
spanish,0.083885,4.96116463083e+41
spanish,0.004415,1.70791158761e+39
spanish,0.011038,3.67285420339e+39
spanish,0.004415,1.94975183469e+39
spanish,0.00883,3.49472042685e+39
spanish,0.13245,8.56788415309e+41
spanish,0.12583,1.03875329174e+42
spanish,0.47682,5.54775429019e+42
spanish,0.30684,3.83236300766e+42
spanish,0.07064,1.64970903463e+41
spanish,0.033113,9.330293675890001e+40
spanish,0.42605,5.38918851993e+42
spanish,0.00883,5.12555022879e+39
spanish,0.0066225,6.123757926040001e+39
spanish,0.01766,3.13688133021e+40
spanish,0.16777,1.47097308717e+42
spanish,0.011038,1.34671881217e+40
spanish,0.011038,8.9240387361e+39
spanish,0.00883,4.63603091231e+39
spanish,0.0066225,1.21987735575e+39
spanish,0.10596,7.13692707014e+41
spanish,0.26932,2.92975126405e+42
spanish,0.0022075,2.66762738481e+38
spanish,0.00883,5.68440146513e+39
spanish,0.0066225,4.89573335354e+39
spanish,0.42605,5.48183153887e+42
spanish,0.01766,1.71948211988e+40
spanish,0.0022075,1.5431
italian,0.040179,7.680008094419999e+41
italian,0.084821,3.22707434018e+42
italian,0.011161,8.53842381323e+40
italian,0.0044643,9.32927590304e+39
italian,0.17188,8.05461957087e+42
italian,0.36607,2.21330815466e+43
italian,0.046875,5.20971488602e+41
italian,0.075893,2.45147583496e+42
italian,0.0022321,8.49575534533e+38
italian,0.037946,7.25480079483e+41
italian,0.23884,1.43833194008e+43
italian,0.0022321,2.79451996409e+39
italian,0.040179,8.39274944994e+41
italian,0.0066964,3.15409170241e+40
italian,0.20536,6.643456772859999e+42
italian,0.0089286,5.51063803577e+40
italian,0.017857,9.23210675251e+40
italian,0.0022321,3.63927430763e+39
italian,0.16741,1.0020744654e+43
italian,0.011161,8.38162057999e+40
italian,0.011161,3.49972090086e+40
italian,0.28125,1.8882173809e+43
italian,0.087054,1.2765394445e+42
italian,0.011161,2.16983703289e+40
italian,0.0044643,1.63124615835e+39
italian,0.0066964,2.5131751579e+40
italian,0.0066964,2.56176709045e+40
italian,0.27679,1.78007425709e+43
italian,0.087054,2.75421419365e+42
italian,0.16071,9.633659288510001e+42
italian,0.28125,1.35661400564e+43
italian,0.14509,7.646117363289999e+42
italian,0.080357,2.69624032541e+42
italian,0.16964,9.786543108439999e+42
italian,0.03125,3.48720086356e+41
italian,0.36161,2.49803947886e+43
italian,0.14286,7.86252059505e+42
italian,0.11161,5.45454541428e+42
italian,0.017857,9.03523379979e+40
italian,0.044643,3.20801138598e+41
italian,0.082589,2.95822531423e+42
italian,0.017857,1.82094973651e+41
italian,0.0022321,1.03038555048e+39
italian,0.0625,1.63444969393e+42
italian,0.091518,2.93874872511e+42
italian,0.17857,9.38184364837e+42
italian,0.0022321,6.42935793196e+38
italian,0.095982,4.13486588692e+42
italian,0.082589,3.40262765398e+42
italian,0.03125,2.97045165358e+41
italian,0.011161,7.52519601278e+40
italian,0.26562,1.63141573406e+43
italian,0.30357,2.02360073458e+43
italian,0.32812,2.18205666652e+43
italian,0.0089286,5.29911550515e+40
italian,0.058036,1.54753591407e+42
italian,0.35045,1.94176588515e+43
italian,0.017857,1.51312844398e+41
italian,0.15402,7.02008380431e+42
italian,0.16518,9.80132388137e+42
italian,0.16741,6.20915291212e+42
italian,0.051339,1.11816057913e+42
italian,0.03125,2.92058247758e+41
italian,0.33929,2.06592657714e+43
italian,0.43973,2.94699601076e+43
italian,0.095982,4.15151043872e+42
italian,0.0066964,3.12079334635e+40
italian,0.037946,7.745159993939999e+41
italian,0.071429,1.5480669854e+42
italian,0.015625,5.94282114099e+40
italian,0.0022321,1.6001657287e+39
italian,0.029018,2.1237716752e+41
italian,0.125,5.2746765771e+42
italian,0.024554,3.44799762788e+41
italian,0.0044643,1.03860848867e+40
italian,0.0022321,2.90213668263e+39
italian,0.0044643,5.2197252167e+39
italian,0.024554,3.51548327144e+41
italian,0.12277,6.372188023709999e+42
italian,0.13839,7.60904611678e+42
italian,0.033482,6.06329224722e+41
italian,0.0022321,2.87932121594e+39
italian,0.0089286,9.09945278794e+39
italian,0.0022321,6.08746349417e+38
italian,0.0022321,4.07946393182e+36
italian,0.0022321,2.13298724496e+39
italian,0.024554,2.50756616588e+41
italian,0.2567,1.33268779757e+43
italian,0.55134,3.56441296781e+43
italian,0.0089286,4.90059016675e+40
italian,0.0022321,3.44945025215e+38
italian,0.16964,1.03915376816e+43
italian,0.41518,2.55904963154e+43
italian,0.0044643,2.00049650415e+39
italian,0.013393,2.20225362074e+40
italian,0.22545,1.38174729015e+43
italian,0.022321,2.15187271735e+41
italian,0.029018,4.5233732802e+41
italian,0.22991,1.4654850688e+43
italian,0.0066964,2.029935745e+40
italian,0.011161,7.03456425647e+40
italian,0.0089286,5.15868764561e+40
italian,0.029018,2.13594502273e+41
italian,0.0044643,8.510163872840001e+39
italian,0.013393,4.27837467051e+40
italian,0.033482,5.07475252993e+41
italian,0.026786,4.00899415349e+41
italian,0.040179,8.802090473930001e+41
italian,0.60268,3.68111926769e+43
italian,0.0022321,2.87155006085e+39
italian,0.013393,9.09000407575e+40
italian,0.0022321,1.41850870448e+38
italian,0.020089,2.4350829528e+41
italian,0.47321,3.14230155984e+43
italian,0.011161,2.79105711973e+40
italian,0.015625,1.14026658598e+41
italian,0.0022321,3.63927430763e+39
italian,0.0022321,9.39550721955e+38
italian,0.026786,2.73749393022e+41
italian,0.029018,3.82268988773e+41
italian,0.17857,1.03935629603e+43
italian,0.0022321,3.37304507667e+39
italian,0.046875,1.06204954531e+42
italian,0.024554,2.64069151094e+41
italian,0.21875,1.12449493464e+43
italian,0.29464,1.94903006663e+43
italian,0.0044643,1.23561682499e+40
italian,0.10938,2.84220039502e+42
italian,0.36607,2.08018108299e+43
italian,0.34821,2.26084170025e+43
italian,0.058036,6.2452066766e+41
italian,0.0066964,1.72423325348e+40
italian,0.52679,3.1672008577e+43
italian,0.089286,3.36126557087e+42
italian,0.37054,2.62743172212e+43
italian,0.13393,6.82907234354e+42
italian,0.17857,1.11406707192e+43
italian,0.43527,3.08077769477e+43
italian,0.19866,1.29725409544e+43
italian,0.0022321,5.68950667922e+38
italian,0.015625,1.50134068815e+41
italian,0.026786,2.80726672746e+41
italian,0.087054,2.12202626902e+42
italian,0.12946,6.74481057989e+42
italian,0.033482,5.19001107072e+41
italian,0.45089,3.04975505809e+43
italian,0.0022321,1.24307849323e+39
italian,0.046875,8.327654772199999e+41
italian,0.15625,7.27329005977e+42
italian,0.0089286,5.17143447471e+40
italian,0.098214,4.39413916947e+42
italian,0.0044643,7.90417800524e+39
italian,0.017857,1.75945220096e+41
italian,0.071429,2.28484239564e+42
italian,0.073661,2.63743227675e+42
italian,0.0044643,9.43903460636e+39
italian,0.0066964,2.12667855411e+40
italian,0.024554,2.00030484515e+41
italian,0.0044643,5.6957968887e+39
italian,0.066964,2.09344831222e+42
italian,0.10714,4.18116546593e+42
italian,0.0022321,3.79508818526e+38
italian,0.022321,2.06191911931e+41
italian,0.0089286,1.1809897304e+40
italian,0.024554,2.72721545133e+41
italian,0.0089286,4.9507943245e+40
italian,0.10714,4.95046517035e+42
italian,0.013393,1.14145421962e+41
italian,0.058036,1.56696888786e+42
italian,0.013393,8.15490512935e+40
italian,0.37723,2.60397105536e+43
italian,0.037946,7.2193045697e+41
italian,0.26116,1.53529275791e+43
italian,0.11161,4.46785032251e+42
italian,0.0066964,2.43960855124e+40
italian,0.31473,2.23597672989e+43
italian,0.091518,3.3805638225e+42
italian,0.073661,2.68658969172e+42
italian,0.10045,4.2083987024e+42
italian,0.024554,3.26816494112e+41
italian,0.0022321,2.34488185058e+39
italian,0.22991,1.52609585983e+43
italian,0.051339,1.3212517243e+42
italian,0.026786,3.6365134146e+41
italian,0.48884,3.35960505339e+43
italian,0.017857,6.66278603198e+40
italian,0.024554,1.50479889492e+41
italian,0.28348,1.94705443777e+43
italian,0.011161,7.75783051286e+40
italian,0.051339,1.44692261329e+42
italian,0.051339,1.27943133901e+42
italian,0.10045,1.94705647528e+42
italian,0.0022321,3.63927430763e+39
italian,0.060268,1.26891968695e+42
italian,0.037946,5.83047139369e+41
italian,0.0044643,8.23392837198e+39
italian,0.12277,2.16193861818e+42
italian,0.0022321,2.33272199821e+39
italian,0.35714,2.48975036035e+43
italian,0.39732,2.86470377413e+43
italian,0.0044643,6.25302512499e+39
italian,0.017857,1.99773273792e+41
italian,0.098214,3.39735622839e+42
italian,0.051339,1.04336989521e+42
italian,0.075893,1.9284377918e+42
italian,0.29241,1.98474422209e+43
italian,0.017857,1.77678722112e+41
italian,0.037946,2.13773459995e+41
italian,0.0022321,3.63927430763e+39
italian,0.0066964,2.15440290567e+40
italian,0.033482,6.36369196746e+41
italian,0.029018,4.09615050689e+41
italian,0.078125,2.49910734621e+42
italian,0.10714,5.51678320173e+42
italian,0.26339,1.72620114856e+43
italian,0.064732,1.90745975859e+42
italian,0.15179,8.03149483676e+42
italian,0.0066964,1.28126176374e+40
italian,0.50893,3.42329025252e+43
italian,0.0089286,4.77668507369e+40
italian,0.03125,4.7269798399e+41
italian,0.0066964,2.96610562143e+40
italian,0.0066964,2.15139240171e+40
italian,0.47321,3.14052127883e+43
italian,0.0089286,5.0098013658e+40
italian,0.017857,1.59115342684e+41
italian,0.13839,3.02466567956e+42
italian,0.0044643,6.25302512499e+39
italian,0.12946,6.59709075392e+42
italian,0.1183,5.7422188476e+42
italian,0.16741,9.82462823321e+42
italian,0.020089,2.23072227827e+41
italian,0.0022321,3.63927430763e+39
italian,0.0044643,4.34405031785e+39
italian,0.051339,1.0987180415e+42
italian,0.37277,2.54577916945e+43
italian,0.0044643,9.91621133175e+39
italian,0.013393,4.4520582856e+40
italian,0.29911,2.09940490639e+43
italian,0.33036,2.3278018131e+43
italian,0.0066964,2.86439771984e+40
italian,0.0066964,2.07994602177e+40
italian,0.0022321,1.83774253932e+37
italian,0.051339,1.05562974856e+42
italian,0.3125,1.02536378464e+43
italian,0.57589,3.69680134197e+43
italian,0.0044643,1.09556416067e+40
italian,0.14062,7.586709359759999e+42
italian,0.26116,1.64570551768e+43
italian,0.084821,3.35245792308e+42
italian,0.22321,1.41314151596e+43
italian,0.0022321,2.90213668263e+39
italian,0.0089286,1.24556111991e+40
italian,0.0089286,3.47224314855e+40
italian,0.50893,3.46593261555e+43
italian,0.011161,6.85391134186e+40
italian,0.064732,1.65334564793e+42
italian,0.34821,2.39458073408e+43
italian,0.046875,1.02342883416e+42
italian,0.0089286,1.91760936152e+40
italian,0.0022321,3.63927430763e+39
italian,0.0044643,1.35209043068e+40
italian,0.015625,8.68957192064e+40
italian,0.022321,7.13828879388e+40
italian,0.0089286,5.21373055955e+40
italian,0.14286,7.0165778471e+42
italian,0.011161,8.58191066753e+40
italian,0.035714,3.27993952286e+41
italian,0.024554,2.96318811033e+41
italian,0.017857,7.01208644836e+40
italian,0.037946,6.79597102078e+41
italian,0.0044643,1.4061157262e+40
italian,0.017857,1.87118267176e+41
italian,0.0066964,1.32004438537e+40
italian,0.12277,6.090587556499999e+42
italian,0.035714,7.531471218249999e+41
italian,0.0044643,8.26357448303e+39
italian,0.078125,2.77191997672e+42
italian,0.033482,5.61258529507e+41
italian,0.0022321,3.39345308232e+39
italian,0.46875,3.24395328149e+43
italian,0.071429,1.24245496095e+42
italian,0.071429,2.36142035966e+42
italian,0.084821,3.26265105385e+42
italian,0.058036,1.2265740705e+42
italian,0.1942,1.21606063168e+43
italian,0.0022321,1.76704614175e+38
italian,0.055804,1.07980163388e+42
italian,0.0022321,9.39550721955e+38
italian,0.0022321,6.10517508067e+36
italian,0.1183,6.072058776409999e+42
italian,0.011161,7.97330796334e+40
italian,0.09375,3.75847010727e+42
italian,0.13616,6.15797320155e+42
italian,0.37277,2.61486855555e+43
italian,0.082589,2.98237600504e+42
italian,0.29018,1.74631549876e+43
italian,0.024554,3.37952150904e+41
italian,0.09375,4.12178914068e+42
italian,0.0022321,3.63927430763e+39
italian,0.013393,8.15145735743e+40
italian,0.013393,8.45019443798e+40
italian,0.022321,2.65203762403e+41
italian,0.47098,3.13382063295e+43
italian,0.37723,2.65458274153e+43
italian,0.35268,2.51709227559e+43
italian,0.34598,2.38862168149e+43
italian,0.011161,6.735102106e+40
italian,0.0089286,4.70801971085e+40
italian,0.073661,2.45786616584e+42
italian,0.0022321,2.79451996409e+39
italian,0.044643,9.27661094352e+41
italian,0.024554,2.63600617335e+41
italian,0.024554,3.28996037067e+41
italian,0.046875,1.15371853512e+42
italian,0.16741,8.44587874086e+42
italian,0.046875,1.24662181906e+42
italian,0.058036,1.65532962508e+42
italian,0.03125,4.74245174664e+41
italian,0.075893,2.14744326676e+42
italian,0.033482,5.85090804699e+41
italian,0.0089286,3.01326098835e+40
italian,0.15402,8.54062241858e+42
italian,0.064732,1.93848192582e+42
italian,0.011161,8.37732791021e+40
italian,0.0089286,1.77147282792e+40
italian,0.042411,9.647962958890001e+41
italian,0.47545,3.25018428589e+43
italian,0.0022321,7.35933615496e+38
italian,0.16518,9.27170790322e+42
italian,0.0089286,6.2223326208e+39
italian,0.095982,3.76450284461e+42
italian,0.0066964,8.764193138270001e+39
italian,0.4442,2.81608751006e+43
italian,0.0022321,1.507975833e+39
italian,0.09375,2.31658702415e+42
italian,0.28795,1.90543233107e+43
italian,0.073661,1.72176736742e+42
italian,0.024554,3.4358867078e+41
italian,0.080357,1.2370884727e+42
italian,0.20536,1.29153459784e+43
italian,0.044643,1.08373187483e+42
italian,0.20759,1.23128262436e+43
italian,0.16295,8.16508587978e+42
italian,0.017857,1.55503901529e+41
italian,0.0044643,9.64394165225e+39
italian,0.0066964,7.149189508360001e+39
italian,0.15625,8.82029133351e+42
italian,0.11161,3.30603477392e+42
italian,0.0022321,1.90608998251e+39
italian,0.075893,2.44891869827e+42
italian,0.33929,2.38099963574e+43
italian,0.11161,3.86793415494e+42
italian,0.095982,4.22676566253e+42
italian,0.0066964,2.29328007715e+40
italian,0.125,4.8928822367e+42
italian,0.19643,1.25959761325e+43
italian,0.0022321,3.63927430763e+39
italian,0.14955,8.96722536136e+42
italian,0.0022321,2.90213668263e+39
italian,0.625,3.82386841574e+43
italian,0.017857,1.87031621516e+41
italian,0.037946,8.20734236457e+41
italian,0.0066964,1.33676203057e+40
italian,0.024554,1.41684195922e+41
italian,0.10268,5.01467571953e+42
italian,0.11384,5.23661873879e+42
italian,0.0066964,4.79512254751e+39
italian,0.064732,2.10590439805e+42
italian,0.037946,3.44578019996e+41
italian,0.0044643,1.63124615835e+39
italian,0.0022321,2.79451996409e+39
italian,0.13616,7.340143541729999e+42
italian,0.020089,2.0640066345e+41
italian,0.13616,6.982341609069999e+42
italian,0.13616,6.8406568172e+42
italian,0.0089286,3.74100403737e+40
