Cuisine, Rank, Value
indian,7640,0.0006105
indian,7641,0.0006105
indian,7642,0.0006105
indian,7643,0.0006105
indian,7644,0.0006105
indian,7645,0.0006105
indian,7646,0.0006105
indian,7647,0.0006105
indian,7648,0.0006105
indian,7649,0.0006105
indian,7650,0.0006105
indian,7651,0.0006105
indian,7652,0.0006105
indian,7653,0.0006105
indian,7654,0.0006105
indian,7655,0.0006105
indian,7656,0.0006105
indian,7657,0.0006105
indian,7658,0.0006105
indian,7659,0.0006105
indian,7660,0.0006105
indian,7661,0.0006105
indian,7662,0.0006105
indian,7663,0.0006105
indian,7664,0.0006105
indian,7665,0.0006105
indian,7666,0.0006105
indian,7667,0.0006105
indian,7668,0.0006105
indian,7669,0.0006105
indian,7670,0.0006105
indian,7671,0.0006105
indian,7672,0.0006105
indian,7673,0.0006105
indian,7674,0.0006105
indian,7675,0.0006105
indian,7676,0.0006105
indian,7677,0.0006105
indian,7678,0.0006105
indian,7679,0.0006105
indian,7680,0.0006105
indian,7681,0.0006105
indian,7682,0.0006105
indian,7683,0.0006105
indian,7684,0.0006105
indian,7685,0.0006105
indian,7686,0.0006105
indian,7687,0.0006105
indian,7688,0.0006105
indian,7689,0.0006105
indian,7690,0.0006105
indian,7691,0.0006105
indian,7692,0.0006105
indian,7693,0.0006105
indian,7694,0.0006105
indian,7695,0.0006105
indian,7696,0.0006105
indian,7697,0.0006105
indian,7698,0.0006105
indian,7699,0.0006105
indian,7700,0.0006105
indian,7701,0.0006105
indian,7702,0.0006105
indian,7703,0.0006105
indian,7704,0.0006105
indian,7705,0.0006105
indian,7706,0.0006105
indian,7707,0.0006105
indian,7708,0.0006105
indian,7709,0.0006105
indian,7710,0.0006105
indian,7711,0.0006105
indian,7712,0.0006105
indian,7713,0.0006105
indian,7714,0.0006105
indian,7715,0.0006105
indian,7716,0.0006105
indian,7717,0.0006105
indian,7718,0.0006105
indian,7719,0.0006105
indian,7720,0.0006105
indian,7721,0.0006105
indian,7722,0.0006105
indian,7723,0.0006105
indian,7724,0.0006105
indian,7725,0.0006105
indian,7726,0.0006105
indian,7727,0.0006105
indian,7728,0.0006105
indian,7729,0.0006105
indian,7730,0.0006105
indian,7731,0.0006105
indian,7732,0.0006105
indian,7733,0.0006105
indian,7734,0.0006105
indian,7735,0.0006105
indian,7736,0.0006105
indian,7737,0.0006105
indian,7738,0.0006105
indian,7739,0.0006105
indian,7740,0.0006105
indian,7741,0.0006105
indian,7742,0.0006105
indian,7743,0.0006105
indian,7744,0.0006105
indian,7745,0.0006105
indian,7746,0.0006105
indian,7747,0.0006105
indian,7748,0.0006105
indian,7749,0.0006105
indian,7750,0.0006105
indian,7751,0.0006105
indian,7752,0.0006105
indian,7753,0.0006105
indian,7754,0.0006105
indian,7755,0.0006105
indian,7756,0.0006105
indian,7757,0.0006105
indian,7758,0.0006105
indian,7759,0.0006105
indian,7760,0.0006105
indian,7761,0.0006105
indian,7762,0.0006105
indian,7763,0.0006105
indian,7764,0.0006105
indian,7765,0.0006105
indian,7766,0.0006105
indian,7767,0.0006105
indian,7768,0.0006105
indian,7769,0.0006105
indian,7770,0.0006105
indian,7771,0.0006105
indian,7772,0.0006105
indian,7773,0.0006105
indian,7774,0.0006105
indian,7775,0.0006105
indian,7776,0.0006105
indian,7777,0.0006105
indian,7778,0.0006105
indian,7779,0.0006105
indian,7780,0.0006105
indian,7781,0.0006105
indian,7782,0.0006105
indian,7783,0.0006105
indian,7784,0.0006105
indian,7785,0.0006105
indian,7786,0.0006105
indian,7787,0.0006105
indian,7788,0.0006105
indian,7789,0.0006105
indian,7790,0.0006105
indian,7791,0.0006105
indian,7792,0.0006105
indian,7793,0.0006105
indian,7794,0.0006105
indian,7795,0.0006105
indian,7796,0.0006105
indian,7797,0.0006105
indian,7798,0.0006105
indian,7799,0.0006105
indian,7800,0.0006105
indian,7801,0.0006105
indian,7802,0.0006105
indian,7803,0.0006105
indian,7804,0.0004884
indian,7805,0.0004884
indian,7806,0.0004884
indian,7807,0.0004884
indian,7808,0.0004884
indian,7809,0.0004884
indian,7810,0.0004884
indian,7811,0.0004884
indian,7812,0.0004884
indian,7813,0.0004884
indian,7814,0.0004884
indian,7815,0.0004884
indian,7816,0.0004884
indian,7817,0.0004884
indian,7818,0.0004884
indian,7819,0.0004884
indian,7820,0.0004884
indian,7821,0.0004884
indian,7822,0.0004884
indian,7823,0.0004884
indian,7824,0.0004884
indian,7825,0.0004884
indian,7826,0.0004884
indian,7827,0.0004884
indian,7828,0.0004884
indian,7829,0.0004884
indian,7830,0.0004884
indian,7831,0.0004884
indian,7832,0.0004884
indian,7833,0.0004884
indian,7834,0.0004884
indian,7835,0.0004884
indian,7836,0.0004884
indian,7837,0.0004884
indian,7838,0.0004884
indian,7839,0.0004884
indian,7840,0.0004884
indian,7841,0.0004884
indian,7842,0.0004884
indian,7843,0.0004884
indian,7844,0.0004884
indian,7845,0.0004884
indian,7846,0.0004884
indian,7847,0.0004884
indian,7848,0.0004884
indian,7849,0.0004884
indian,7850,0.0004884
indian,7851,0.0004884
indian,7852,0.0004884
indian,7853,0.0004884
indian,7854,0.0004884
indian,7855,0.0004884
indian,7856,0.0004884
indian,7857,0.0004884
indian,7858,0.0004884
indian,7859,0.0004884
indian,7860,0.0004884
indian,7861,0.0004884
indian,7862,0.0004884
indian,7863,0.0004884
indian,7864,0.0004884
indian,7865,0.0004884
indian,7866,0.0004884
indian,7867,0.0004884
indian,7868,0.0004884
indian,7869,0.0004884
indian,7870,0.0004884
indian,7871,0.0004884
indian,7872,0.0004884
indian,7873,0.0004884
indian,7874,0.0004884
indian,7875,0.0004884
indian,7876,0.0004884
indian,7877,0.0004884
indian,7878,0.0004884
indian,7879,0.0004884
indian,7880,0.0004884
indian,7881,0.0004884
indian,7882,0.0004884
indian,7883,0.0004884
indian,7884,0.0004884
indian,7885,0.0004884
indian,7886,0.0004884
indian,7887,0.0004884
indian,7888,0.0004884
indian,7889,0.0004884
indian,7890,0.0004884
indian,7891,0.0004884
indian,7892,0.0004884
indian,7893,0.0004884
indian,7894,0.0004884
indian,7895,0.0004884
indian,7896,0.0004884
indian,7897,0.0004884
indian,7898,0.0004884
indian,7899,0.0004884
indian,7900,0.0004884
indian,7901,0.0004884
indian,7902,0.0004884
indian,7903,0.0004884
indian,7904,0.0004884
indian,7905,0.0004884
indian,7906,0.0004884
indian,7907,0.0004884
indian,7908,0.0004884
indian,7909,0.0004884
indian,7910,0.0004884
indian,7911,0.0004884
indian,7912,0.0004884
indian,7913,0.0004884
indian,7914,0.0004884
indian,7915,0.0004884
indian,7916,0.0004884
indian,7917,0.0004884
indian,7918,0.0004884
indian,7919,0.0004884
indian,7920,0.0004884
indian,7921,0.0004884
indian,7922,0.0004884
indian,7923,0.0004884
indian,7924,0.0004884
indian,7925,0.0004884
indian,7926,0.0004884
indian,7927,0.0004884
indian,7928,0.0004884
indian,7929,0.0004884
indian,7930,0.0004884
indian,7931,0.0004884
indian,7932,0.0004884
indian,7933,0.0004884
indian,7934,0.0004884
indian,7935,0.0004884
indian,7936,0.0004884
indian,7937,0.0004884
indian,7938,0.0004884
indian,7939,0.0004884
indian,7940,0.0004884
indian,7941,0.0004884
indian,7942,0.0004884
indian,7943,0.0004884
indian,7944,0.0004884
indian,7945,0.0004884
indian,7946,0.0004884
indian,7947,0.0004884
indian,7948,0.0004884
indian,7949,0.0004884
indian,7950,0.0004884
indian,7951,0.0004884
indian,7952,0.0004884
indian,7953,0.0004884
indian,7954,0.0004884
indian,7955,0.0004884
indian,7956,0.0004884
indian,7957,0.0004884
indian,7958,0.0004884
indian,7959,0.0004884
indian,7960,0.0004884
indian,7961,0.0004884
indian,7962,0.0004884
indian,7963,0.0004884
indian,7964,0.0004884
indian,7965,0.0004884
indian,7966,0.0004884
indian,7967,0.0004884
indian,7968,0.0004884
indian,7969,0.0004884
indian,7970,0.0004884
indian,7971,0.0004884
indian,7972,0.0004884
indian,7973,0.0004884
indian,7974,0.0004884
indian,7975,0.0004884
indian,7976,0.0004884
indian,7977,0.0004884
indian,7978,0.0004884
indian,7979,0.0004884
indian,7980,0.0004884
indian,7981,0.0004884
indian,7982,0.0004884
indian,7983,0.0004884
indian,7984,0.0004884
indian,7985,0.0004884
indian,7986,0.0004884
indian,7987,0.0004884
indian,7988,0.0004884
indian,7989,0.0004884
indian,7990,0.0004884
indian,7991,0.0004884
indian,7992,0.0004884
indian,7993,0.0004884
indian,7994,0.0004884
indian,7995,0.0004884
indian,7996,0.0004884
indian,7997,0.0004884
indian,7998,0.0004884
indian,7999,0.0004884
indian,8000,0.0004884
indian,8001,0.0004884
indian,8002,0.0004884
indian,8003,0.0004884
indian,8004,0.0004884
indian,8005,0.0004884
indian,8006,0.0004884
indian,8007,0.0004884
indian,8008,0.0004884
indian,8009,0.0004884
indian,8010,0.0004884
indian,8011,0.0004884
indian,8012,0.0004884
indian,8013,0.0004884
indian,8014,0.0004884
indian,8015,0.0004884
indian,8016,0.0004884
indian,8017,0.0004884
indian,8018,0.0004884
indian,8019,0.0004884
indian,8020,0.0004884
indian,8021,0.0004884
indian,8022,0.0004884
indian,8023,0.0004884
indian,8024,0.0004884
indian,8025,0.0004884
indian,8026,0.0004884
indian,8027,0.0004884
indian,8028,0.0004884
indian,8029,0.0004884
indian,8030,0.0004884
indian,8031,0.0004884
indian,8032,0.0004884
indian,8033,0.0004884
indian,8034,0.0004884
indian,8035,0.0004884
indian,8036,0.0004884
indian,8037,0.0004884
indian,8038,0.0004884
indian,8039,0.0004884
indian,8040,0.0004884
indian,8041,0.0004884
indian,8042,0.0004884
indian,8043,0.0004884
indian,8044,0.0004884
indian,8045,0.0004884
indian,8046,0.0004884
indian,8047,0.0004884
indian,8048,0.0004884
indian,8049,0.0004884
indian,8050,0.0004884
indian,8051,0.0004884
indian,8052,0.0004884
indian,8053,0.0004884
indian,8054,0.0004884
indian,8055,0.0004884
indian,8056,0.0004884
indian,8057,0.0004884
indian,8058,0.0004884
indian,8059,0.0004884
indian,8060,0.0004884
indian,8061,0.0004884
indian,8062,0.0004884
indian,8063,0.0004884
indian,8064,0.0004884
indian,8065,0.0004884
indian,8066,0.0004884
indian,8067,0.0004884
indian,8068,0.0004884
indian,8069,0.0004884
indian,8070,0.0004884
indian,8071,0.0004884
indian,8072,0.0004884
indian,8073,0.0004884
indian,8074,0.0004884
indian,8075,0.0004884
indian,8076,0.0004884
indian,8077,0.0004884
indian,8078,0.0004884
indian,8079,0.0004884
indian,8080,0.0004884
indian,8081,0.0004884
indian,8082,0.0004884
indian,8083,0.0004884
indian,8084,0.0004884
indian,8085,0.0004884
indian,8086,0.0004884
indian,8087,0.0004884
indian,8088,0.0004884
indian,8089,0.0004884
indian,8090,0.0004884
indian,8091,0.0004884
indian,8092,0.0004884
indian,8093,0.0004884
indian,8094,0.0004884
indian,8095,0.0004884
indian,8096,0.0004884
indian,8097,0.0004884
indian,8098,0.0004884
indian,8099,0.0004884
indian,8100,0.0004884
indian,8101,0.0004884
indian,8102,0.0004884
indian,8103,0.0004884
indian,8104,0.0004884
indian,8105,0.0004884
indian,8106,0.0004884
indian,8107,0.0004884
indian,8108,0.0004884
indian,8109,0.0004884
indian,8110,0.0004884
indian,8111,0.0004884
indian,8112,0.0004884
indian,8113,0.0004884
indian,8114,0.0004884
indian,8115,0.0004884
indian,8116,0.0004884
indian,8117,0.0004884
indian,8118,0.0004884
indian,8119,0.0004884
indian,8120,0.0004884
indian,8121,0.0004884
indian,8122,0.0004884
indian,8123,0.0004884
indian,8124,0.0004884
indian,8125,0.0004884
indian,8126,0.0004884
indian,8127,0.0004884
indian,8128,0.0004884
indian,8129,0.0004884
indian,8130,0.0004884
indian,8131,0.0004884
indian,8132,0.0004884
indian,8133,0.0004884
indian,8134,0.0004884
indian,8135,0.0004884
indian,8136,0.0004884
indian,8137,0.0004884
indian,8138,0.0004884
indian,8139,0.0004884
indian,8140,0.0004884
indian,8141,0.0004884
indian,8142,0.0004884
indian,8143,0.0004884
indian,8144,0.0004884
indian,8145,0.0004884
indian,8146,0.0004884
indian,8147,0.0004884
indian,8148,0.0004884
indian,8149,0.0004884
indian,8150,0.0004884
indian,8151,0.0004884
indian,8152,0.0004884
indian,8153,0.0004884
indian,8154,0.0004884
indian,8155,0.0004884
indian,8156,0.0004884
indian,8157,0.0004884
indian,8158,0.0004884
indian,8159,0.0004884
indian,8160,0.0004884
indian,8161,0.0004884
indian,8162,0.0004884
indian,8163,0.0004884
indian,8164,0.0004884
indian,8165,0.0004884
indian,8166,0.0004884
indian,8167,0.0004884
indian,8168,0.0004884
indian,8169,0.0004884
indian,8170,0.0004884
indian,8171,0.0004884
indian,8172,0.0004884
indian,8173,0.0004884
indian,8174,0.0004884
indian,8175,0.0004884
indian,8176,0.0004884
indian,8177,0.0004884
indian,8178,0.0004884
indian,8179,0.0004884
indian,8180,0.0004884
indian,8181,0.0004884
indian,8182,0.0004884
indian,8183,0.0004884
indian,8184,0.0004884
indian,8185,0.0004884
indian,8186,0.0004884
indian,8187,0.0004884
indian,8188,0.0004884
indian,8189,0.0004884
indian,8190,0.0004884
indian,8191,0.0004884
indian,8192,0.0004884
indian,8193,0.0004884
indian,8194,0.0004884
indian,8195,0.0004884
indian,8196,0.0004884
indian,8197,0.0004884
indian,8198,0.0004884
indian,8199,0.0004884
indian,8200,0.0004884
indian,8201,0.0004884
indian,8202,0.0004884
indian,8203,0.0004884
indian,8204,0.0004884
indian,8205,0.0004884
indian,8206,0.0004884
indian,8207,0.0004884
indian,8208,0.0004884
indian,8209,0.0004884
indian,8210,0.0004884
indian,8211,0.0004884
indian,8212,0.0004884
indian,8213,0.0004884
indian,8214,0.0004884
indian,8215,0.0004884
indian,8216,0.0004884
indian,8217,0.0004884
indian,8218,0.0004884
indian,8219,0.0004884
indian,8220,0.0004884
indian,8221,0.0004884
indian,8222,0.0004884
indian,8223,0.0004884
indian,8224,0.0004884
indian,8225,0.0004884
indian,8226,0.0004884
indian,8227,0.0004884
indian,8228,0.0004884
indian,8229,0.0004884
indian,8230,0.0004884
indian,8231,0.0004884
indian,8232,0.0004884
indian,8233,0.0004884
indian,8234,0.0004884
indian,8235,0.0004884
indian,8236,0.0004884
indian,8237,0.0004884
indian,8238,0.0004884
indian,8239,0.0004884
indian,8240,0.0004884
indian,8241,0.0004884
indian,8242,0.0004884
indian,8243,0.0004884
indian,8244,0.0004884
indian,8245,0.0004884
indian,8246,0.0004884
indian,8247,0.0004884
indian,8248,0.0004884
indian,8249,0.0004884
indian,8250,0.0004884
indian,8251,0.0004884
indian,8252,0.0004884
indian,8253,0.0004884
indian,8254,0.0004884
indian,8255,0.0004884
indian,8256,0.0004884
indian,8257,0.0004884
indian,8258,0.0004884
indian,8259,0.0004884
indian,8260,0.0004884
indian,8261,0.0004884
indian,8262,0.0004884
indian,8263,0.0004884
indian,8264,0.0004884
indian,8265,0.0004884
indian,8266,0.0004884
indian,8267,0.0004884
indian,8268,0.0004884
indian,8269,0.0004884
indian,8270,0.0004884
indian,8271,0.0004884
indian,8272,0.0004884
indian,8273,0.0004884
indian,8274,0.0004884
indian,8275,0.0004884
indian,8276,0.0004884
indian,8277,0.0004884
indian,8278,0.0004884
indian,8279,0.0004884
indian,8280,0.0004884
indian,8281,0.0004884
indian,8282,0.0004884
indian,8283,0.0004884
indian,8284,0.0004884
indian,8285,0.0004884
indian,8286,0.0004884
indian,8287,0.0004884
indian,8288,0.0004884
indian,8289,0.0004884
indian,8290,0.0004884
indian,8291,0.0004884
indian,8292,0.0004884
indian,8293,0.0004884
indian,8294,0.0004884
indian,8295,0.0004884
indian,8296,0.0004884
indian,8297,0.0004884
indian,8298,0.0004884
indian,8299,0.0004884
indian,8300,0.0004884
indian,8301,0.0004884
indian,8302,0.0004884
indian,8303,0.0004884
indian,8304,0.0004884
indian,8305,0.0004884
indian,8306,0.0004884
indian,8307,0.0004884
indian,8308,0.0004884
indian,8309,0.0004884
indian,8310,0.0004884
indian,8311,0.0004884
indian,8312,0.0004884
indian,8313,0.0004884
indian,8314,0.0004884
indian,8315,0.0004884
indian,8316,0.0004884
indian,8317,0.0004884
indian,8318,0.0004884
indian,8319,0.0004884
indian,8320,0.0004884
indian,8321,0.0004884
indian,8322,0.0004884
indian,8323,0.0004884
indian,8324,0.0004884
indian,8325,0.0004884
indian,8326,0.0004884
indian,8327,0.0004884
indian,8328,0.0004884
indian,8329,0.0004884
indian,8330,0.0004884
indian,8331,0.0004884
indian,8332,0.0004884
indian,8333,0.0004884
indian,8334,0.0004884
indian,8335,0.0004884
indian,8336,0.0004884
indian,8337,0.0004884
indian,8338,0.0004884
indian,8339,0.0004884
indian,8340,0.0004884
indian,8341,0.0004884
indian,8342,0.0004884
indian,8343,0.0004884
indian,8344,0.0004884
indian,8345,0.0004884
indian,8346,0.0004884
indian,8347,0.0004884
indian,8348,0.0004884
indian,8349,0.0004884
indian,8350,0.0004884
indian,8351,0.0004884
indian,8352,0.0004884
indian,8353,0.0004884
indian,8354,0.0004884
indian,8355,0.0004884
indian,8356,0.0004884
indian,8357,0.0004884
indian,8358,0.0004884
indian,8359,0.0004884
indian,8360,0.0004884
indian,8361,0.0004884
indian,8362,0.0004884
indian,8363,0.0004884
indian,8364,0.0004884
indian,8365,0.0004884
indian,8366,0.0004884
indian,8367,0.0004884
indian,8368,0.0004884
indian,8369,0.0004884
indian,8370,0.0004884
indian,8371,0.0004884
indian,8372,0.0004884
indian,8373,0.0004884
indian,8374,0.0004884
indian,8375,0.0004884
indian,8376,0.0004884
indian,8377,0.0004884
indian,8378,0.0004884
indian,8379,0.0004884
indian,8380,0.0004884
indian,8381,0.0004884
indian,8382,0.0004884
indian,8383,0.0004884
indian,8384,0.0004884
indian,8385,0.0004884
indian,8386,0.0004884
indian,8387,0.0004884
indian,8388,0.0004884
indian,8389,0.0004884
indian,8390,0.0004884
indian,8391,0.0004884
indian,8392,0.0004884
indian,8393,0.0004884
indian,8394,0.0004884
indian,8395,0.0004884
indian,8396,0.0004884
indian,8397,0.0004884
indian,8398,0.0004884
indian,8399,0.0004884
indian,8400,0.0004884
indian,8401,0.0004884
indian,8402,0.0004884
indian,8403,0.0004884
indian,8404,0.0004884
indian,8405,0.0004884
indian,8406,0.0004884
indian,8407,0.0004884
indian,8408,0.0004884
indian,8409,0.0004884
indian,8410,0.0004884
indian,8411,0.0004884
indian,8412,0.0004884
indian,8413,0.0004884
indian,8414,0.0004884
indian,8415,0.0004884
indian,8416,0.0004884
indian,8417,0.0004884
indian,8418,0.0004884
indian,8419,0.0004884
indian,8420,0.0004884
indian,8421,0.0004884
indian,8422,0.0004884
indian,8423,0.0004884
indian,8424,0.0004884
indian,8425,0.0004884
indian,8426,0.0004884
indian,8427,0.0004884
indian,8428,0.0004884
indian,8429,0.0004884
indian,8430,0.0004884
indian,8431,0.0004884
indian,8432,0.0004884
indian,8433,0.0004884
indian,8434,0.0004884
indian,8435,0.0004884
indian,8436,0.0004884
indian,8437,0.0004884
indian,8438,0.0004884
indian,8439,0.0004884
indian,8440,0.0004884
indian,8441,0.0004884
indian,8442,0.0004884
indian,8443,0.0004884
indian,8444,0.0004884
indian,8445,0.0004884
indian,8446,0.0004884
indian,8447,0.0004884
indian,8448,0.0004884
indian,8449,0.0004884
indian,8450,0.0004884
indian,8451,0.0004884
indian,8452,0.0004884
indian,8453,0.0004884
indian,8454,0.0004884
indian,8455,0.0004884
indian,8456,0.0004884
indian,8457,0.0004884
indian,8458,0.0004884
indian,8459,0.0004884
indian,8460,0.0004884
indian,8461,0.0004884
indian,8462,0.0004884
indian,8463,0.0004884
indian,8464,0.0004884
indian,8465,0.0004884
indian,8466,0.0004884
indian,8467,0.0004884
indian,8468,0.0004884
indian,8469,0.0004884
indian,8470,0.0004884
indian,8471,0.0004884
indian,8472,0.0004884
indian,8473,0.0004884
indian,8474,0.0004884
indian,8475,0.0004884
indian,8476,0.0004884
indian,8477,0.0004884
indian,8478,0.0004884
indian,8479,0.0004884
indian,8480,0.0004884
indian,8481,0.0004884
indian,8482,0.0004884
indian,8483,0.0004884
indian,8484,0.0004884
indian,8485,0.0004884
indian,8486,0.0004884
indian,8487,0.0004884
indian,8488,0.0004884
indian,8489,0.0004884
indian,8490,0.0004884
indian,8491,0.0004884
indian,8492,0.0004884
indian,8493,0.0004884
indian,8494,0.0004884
indian,8495,0.0004884
indian,8496,0.0004884
indian,8497,0.0004884
indian,8498,0.0004884
indian,8499,0.0004884
indian,8500,0.0004884
indian,8501,0.0004884
indian,8502,0.0004884
indian,8503,0.0004884
indian,8504,0.0004884
indian,8505,0.0004884
indian,8506,0.0004884
indian,8507,0.0004884
indian,8508,0.0004884
indian,8509,0.0004884
indian,8510,0.0004884
indian,8511,0.0004884
indian,8512,0.0004884
indian,8513,0.0004884
indian,8514,0.0004884
indian,8515,0.0004884
indian,8516,0.0004884
indian,8517,0.0004884
indian,8518,0.0004884
indian,8519,0.0004884
indian,8520,0.0004884
