src,dest,wt
pork_belly,shrimp,0.000482067103741
pork_belly,grain,0.000385653682993
pork_belly,cinnamon,0.00106054762823
pork_belly,eggplant,9.64134207482e-05
pork_belly,cucumber,0.000578480524489
pork_belly,snow_pea,0.000192826841496
pork_belly,cheese,0.000192826841496
pork_belly,sweet,0.00106054762823
pork_belly,tofu,0.000674893945237
pork_belly,scallop,0.000192826841496
pork_belly,soybean,0.000385653682993
pork_belly,duck,0.000289240262245
pork_belly,hoisin_sauce,0.000964134207482
pork_belly,beetroot,9.64134207482e-05
pork_belly,five_spice_powder,9.64134207482e-05
pork_belly,spinach,0.000192826841496
pork_belly,yam,9.64134207482e-05
pork_belly,brown_rice,9.64134207482e-05
pork_belly,napa,9.64134207482e-05
pork_belly,vegetable_oil,0.000674893945237
pork_belly,date,9.64134207482e-05
pork_belly,caster_sugar,0.000289240262245
pork_belly,chestnut,0.000192826841496
pork_belly,corn,9.64134207482e-05
pork_belly,mushroom,0.000482067103741
pork_belly,chilli,0.00308522946394
pork_belly,shallot,0.000578480524489
pork_belly,tangerine,0.000385653682993
pork_belly,sparerib,0.000289240262245
pork_belly,stick,0.000289240262245
pork_belly,gin,9.64134207482e-05
pork_belly,wheat_berry,0.000192826841496
pork_belly,malt,0.000385653682993
pork_belly,sesame,9.64134207482e-05
pork_belly,lychee,9.64134207482e-05
pork_belly,ingredient,0.000192826841496
pork_belly,chicken_stock,0.000385653682993
pork_belly,ginger,0.00713459313536
pork_belly,tomato_ketchup,0.000289240262245
pork_belly,honey,0.000482067103741
pork_belly,curd,9.64134207482e-05
pork_belly,carrot,0.000289240262245
pork_belly,rib,0.000289240262245
pork_belly,lemon,0.000192826841496
